1385,270,https://www.globalknowledge.com/us-en/course/188133/administering-information-protection-and-compliance-in-microsoft-365-sc-400t00/,Administering Information Protection and Compliance in Microsoft 365 (SC-400T00)\nExclusive -\nLearn how to protect information in your Microsoft 365 deployment.,2595,USD,GK# 821305\nVendor# MSC-400T00,\N,\N,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1386,270,https://www.globalknowledge.com/us-en/course/188133/administering-information-protection-and-compliance-in-microsoft-365-sc-400t00/,Administering Information Protection and Compliance in Microsoft 365 (SC-400T00)\nExclusive -\nLearn how to protect information in your Microsoft 365 deployment.,2595,USD,GK# 821305\nVendor# MSC-400T00,\N,\N,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1387,270,https://www.globalknowledge.com/us-en/course/188133/administering-information-protection-and-compliance-in-microsoft-365-sc-400t00/,Administering Information Protection and Compliance in Microsoft 365 (SC-400T00)\nExclusive -\nLearn how to protect information in your Microsoft 365 deployment.,2595,USD,GK# 821305\nVendor# MSC-400T00,\N,\N,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1388,270,https://www.globalknowledge.com/us-en/course/188133/administering-information-protection-and-compliance-in-microsoft-365-sc-400t00/,Administering Information Protection and Compliance in Microsoft 365 (SC-400T00)\nExclusive -\nLearn how to protect information in your Microsoft 365 deployment.,2595,USD,GK# 821305\nVendor# MSC-400T00,\N,\N,\N,9:00 AM - 5:00 PM EST,Microsoft,USA,/brands/microsoft.png
1389,270,https://www.globalknowledge.com/us-en/course/188133/administering-information-protection-and-compliance-in-microsoft-365-sc-400t00/,Administering Information Protection and Compliance in Microsoft 365 (SC-400T00)\nExclusive -\nLearn how to protect information in your Microsoft 365 deployment.,2595,USD,GK# 821305\nVendor# MSC-400T00,\N,\N,\N,9:00 AM - 5:00 PM EST,Microsoft,USA,/brands/microsoft.png
1390,270,https://www.globalknowledge.com/us-en/course/188133/administering-information-protection-and-compliance-in-microsoft-365-sc-400t00/,Administering Information Protection and Compliance in Microsoft 365 (SC-400T00)\nExclusive -\nLearn how to protect information in your Microsoft 365 deployment.,2595,USD,GK# 821305\nVendor# MSC-400T00,\N,\N,\N,9:00 AM - 5:00 PM EST,Microsoft,USA,/brands/microsoft.png
1391,271,https://www.globalknowledge.com/us-en/course/199325/train-and-deploy-a-machine-learning-model-with-azure-machine-learning-dp-3007/,Train and deploy a machine learning model with Azure Machine Learning (DP-3007)\nExplore machine learning model with Azure Machine Learning.,675,USD,GK# 834031\nVendor# DP-3007,\N,26-06-2024,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1392,271,https://www.globalknowledge.com/us-en/course/199325/train-and-deploy-a-machine-learning-model-with-azure-machine-learning-dp-3007/,Train and deploy a machine learning model with Azure Machine Learning (DP-3007)\nExplore machine learning model with Azure Machine Learning.,675,USD,GK# 834031\nVendor# DP-3007,\N,26-06-2024,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1393,271,https://www.globalknowledge.com/us-en/course/199325/train-and-deploy-a-machine-learning-model-with-azure-machine-learning-dp-3007/,Train and deploy a machine learning model with Azure Machine Learning (DP-3007)\nExplore machine learning model with Azure Machine Learning.,675,USD,GK# 834031\nVendor# DP-3007,\N,14-08-2024,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1394,271,https://www.globalknowledge.com/us-en/course/199325/train-and-deploy-a-machine-learning-model-with-azure-machine-learning-dp-3007/,Train and deploy a machine learning model with Azure Machine Learning (DP-3007)\nExplore machine learning model with Azure Machine Learning.,675,USD,GK# 834031\nVendor# DP-3007,\N,23-10-2024,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1395,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1396,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1397,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1398,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,11:30 AM - 7:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1399,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1400,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,11:30 AM - 7:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1401,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1402,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,11:30 AM - 7:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1403,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1404,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,\N,Microsoft,USA,/brands/microsoft.png
1405,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,\N,Microsoft,USA,/brands/microsoft.png
1406,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,\N,Microsoft,USA,/brands/microsoft.png
1407,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EST,Microsoft,USA,/brands/microsoft.png
1408,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,11:30 AM - 7:30 PM EST,Microsoft,USA,/brands/microsoft.png
1409,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,11:30 AM - 7:30 PM EST,Microsoft,USA,/brands/microsoft.png
1410,272,https://www.globalknowledge.com/us-en/course/84561/managing-windows-environments-with-group-policy-m50255/,Managing Windows Environments with Group Policy (M50255)\nMaster Group Policy features of Windows Server 2016 and Windows 10 client.,2995,USD,GK# 6127\nVendor# M50255,\N,\N,\N,8:30 AM - 4:30 PM EST,Microsoft,USA,/brands/microsoft.png
1411,273,https://www.globalknowledge.com/us-en/course/165390/microsoft-dynamics-365-for-sales/,Microsoft Dynamics 365 for Sales\nNew -\nThis course has been updated to the October 2020 Release Wave 2 of Microsoft Dynamics 365 and the Power Platform.,\N,USD,GK# 6732\nVendor# M55258,\N,\N,\N,\N,Microsoft,USA,/brands/microsoft.png
1412,274,https://www.globalknowledge.com/us-en/course/185889/microsoft-azure-fundamentals-lecture-demo-az-900/,Microsoft Azure Fundamentals Lecture / Demo (AZ-900)\nNew -\nThis webinar is a lecture and instructor-led demo high-level overview of Azure.  The webinar will provide foundational level knowledge of cloud services and how those services are provided with Microsoft Azure.,\N,USD,GK# 100884\nVendor# Custom - Official Mi,\N,\N,\N,\N,Microsoft,USA,/brands/microsoft.png
1413,275,https://www.globalknowledge.com/us-en/course/188582/microsoft-dynamics-365-fundamentals-crm-mb-910t00/,Microsoft Dynamics 365 Fundamentals (CRM) (MB-910T00)\nExclusive -\nThis course will provide you with a broad introduction to the customer engagement capabilities of Dynamics 365.,675,USD,GK# 821333\nVendor# MMB-910T00,\N,08-07-2024,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1414,275,https://www.globalknowledge.com/us-en/course/188582/microsoft-dynamics-365-fundamentals-crm-mb-910t00/,Microsoft Dynamics 365 Fundamentals (CRM) (MB-910T00)\nExclusive -\nThis course will provide you with a broad introduction to the customer engagement capabilities of Dynamics 365.,675,USD,GK# 821333\nVendor# MMB-910T00,\N,08-07-2024,\N,9:00 AM - 5:00 PM EDT,Microsoft,USA,/brands/microsoft.png
795,156,https://www.globalknowledge.com/us-en/course/181219/sesa-securing-email-with-cisco-email-security-appliance-v-31/,SESA-Securing Email with Cisco Email Security Appliance V 3.1\nLearn to deploy high-availability email protection against the dynamic\, rapidly changing threats affecting your organization as well as Gain leading-edge career skills focused on enterprise security.,2750,USD,GK# 100499\nVendor# SESA 3.1,\N,\N,\N,8:30 AM - 4:30 PM EDT,CISCO,USA,/brands/cisco.png
796,156,https://www.globalknowledge.com/us-en/course/181219/sesa-securing-email-with-cisco-email-security-appliance-v-31/,SESA-Securing Email with Cisco Email Security Appliance V 3.1\nLearn to deploy high-availability email protection against the dynamic\, rapidly changing threats affecting your organization as well as Gain leading-edge career skills focused on enterprise security.,2750,USD,GK# 100499\nVendor# SESA 3.1,\N,\N,\N,\N,CISCO,USA,/brands/cisco.png
1415,275,https://www.globalknowledge.com/us-en/course/188582/microsoft-dynamics-365-fundamentals-crm-mb-910t00/,Microsoft Dynamics 365 Fundamentals (CRM) (MB-910T00)\nExclusive -\nThis course will provide you with a broad introduction to the customer engagement capabilities of Dynamics 365.,675,USD,GK# 821333\nVendor# MMB-910T00,\N,13-12-2024,\N,9:00 AM - 5:00 PM EST,Microsoft,USA,/brands/microsoft.png
1416,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1417,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1418,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,12:00 PM - 8:00 PM EDT,Microsoft,USA,/brands/microsoft.png
807,160,https://www.globalknowledge.com/us-en/course/183182/dccucs-configuring-cisco-unified-computing-system-v10/,DCCUCS - Configuring Cisco Unified Computing System v1.0\nThis course shows you how to deploy\, secure\, operate\, and maintain Cisco Unified Computing System (Cisco UCS) B-series blade servers\, Cisco UCS C-Series\, and S-Series rack servers for use in data centers.,3695,USD,GK# 100664\nVendor# DCCUCS,\N,\N,\N,8:30 AM - 4:30 PM EDT,CISCO,USA,/brands/cisco.png
576,90,https://www.globalknowledge.com/us-en/course/169119/secrets-to-successful-cloud-transformations/,Secrets to Successful Cloud Transformations\nBuild a holistic cloud-adoption.,\N,USD,GK# 7383\nVendor# Secrets to Cloud,\N,\N,\N,\N,AWS,USA,/brands/aws.png
577,91,https://www.globalknowledge.com/us-en/course/91412/security-engineering-on-aws/,Security Engineering on AWS\nLearn best practices for securing the AWS cloud.,2095,USD,GK# 3338\nVendor# Security on AWS,3,\N,\N,8:30 AM - 4:30 PM EDT,AWS,USA,/brands/aws.png
578,91,https://www.globalknowledge.com/us-en/course/91412/security-engineering-on-aws/,Security Engineering on AWS\nLearn best practices for securing the AWS cloud.,2095,USD,GK# 3338\nVendor# Security on AWS,3,\N,\N,8:30 AM - 4:30 PM EDT,AWS,USA,/brands/aws.png
579,91,https://www.globalknowledge.com/us-en/course/91412/security-engineering-on-aws/,Security Engineering on AWS\nLearn best practices for securing the AWS cloud.,2095,USD,GK# 3338\nVendor# Security on AWS,3,\N,\N,8:30 AM - 4:30 PM EDT,AWS,USA,/brands/aws.png
580,91,https://www.globalknowledge.com/us-en/course/91412/security-engineering-on-aws/,Security Engineering on AWS\nLearn best practices for securing the AWS cloud.,2095,USD,GK# 3338\nVendor# Security on AWS,3,\N,\N,8:30 AM - 4:30 PM EDT,AWS,USA,/brands/aws.png
581,91,https://www.globalknowledge.com/us-en/course/91412/security-engineering-on-aws/,Security Engineering on AWS\nLearn best practices for securing the AWS cloud.,2095,USD,GK# 3338\nVendor# Security on AWS,3,\N,\N,8:30 AM - 4:30 PM EDT,AWS,USA,/brands/aws.png
582,91,https://www.globalknowledge.com/us-en/course/91412/security-engineering-on-aws/,Security Engineering on AWS\nLearn best practices for securing the AWS cloud.,2095,USD,GK# 3338\nVendor# Security on AWS,3,\N,\N,\N,AWS,USA,/brands/aws.png
583,91,https://www.globalknowledge.com/us-en/course/91412/security-engineering-on-aws/,Security Engineering on AWS\nLearn best practices for securing the AWS cloud.,2095,USD,GK# 3338\nVendor# Security on AWS,3,\N,\N,8:30 AM - 4:30 PM EST,AWS,USA,/brands/aws.png
2007,368,https://www.enterone.com/training/amazon-web-services/courses/asw,AWS Technical Essentials (ASW)\nIn this one-day course\, AWS Technical Essentials\, you will be introduced to AWS products\, services\, and common solutions with demos\, knowledge checks\, and hands-on lab activities. You will learn the basic fundamentals to become more proficient in AWS and be empowered to make informed decisions about IT solutions based on business requirements. This course allows you to test new skills and apply knowledge to your working environment through a variety of practical exercises.,0,USD,\N,\N,\N,\N,\N,AWS,USA,/brands/aws.png
2008,369,https://www.enterone.com/training/amazon-web-services/courses/aws-acpexx,AWS Cloud Practitioner Essentials (AWS-ACPEXX)\nThis course is for individuals who seek an overall understanding of the Amazon Web Services (AWS) Cloud\, independent of specific technical roles. You will learn about AWS Cloud concepts\, AWS services\, security\, architecture\, pricing\, and support to build your AWS Cloud knowledge. This course also helps you prepare for the AWS Certified Cloud Practitioner exam.,675,USD,\N,1 Day,\N,\N,\N,AWS,USA,/brands/aws.png
2009,370,https://www.enterone.com/training/amazon-web-services/courses/aaws,AWS ARCH - Architecting on Amazon Web Services (AWS-ARCHIT)\nIn this AWS Cloud course\, Architecting on AWS (AAWS) you will learn the fundamentals of building IT infrastructure on AWS. Solutions architects will learn how to optimize the use of the AWS Cloud by understanding AWS services and how these services fit into cloud-based solutions. This AWS training course emphasizes AWS cloud best practices and recommended design patterns to help you think through the process of architecting optimal IT solutions on AWS. Case studies throughout the course showcase how some AWS customers have designed their infrastructures and the strategies and services they implemented. View course objectives and other details below.,0,USD,\N,\N,\N,\N,\N,AWS,USA,/brands/aws.png
2926,935,https://www.newhorizons.com/course-outline/courseid/300030010/coursename/aws-cloud-practitioner-essentials,AWS Cloud Practitioner Essentials,695,USD,\N,1 Day,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2927,935,https://www.newhorizons.com/course-outline/courseid/300030010/coursename/aws-cloud-practitioner-essentials,AWS Cloud Practitioner Essentials,695,USD,\N,1 Day,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2928,935,https://www.newhorizons.com/course-outline/courseid/300030010/coursename/aws-cloud-practitioner-essentials,AWS Cloud Practitioner Essentials,695,USD,\N,1 Day,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2929,935,https://www.newhorizons.com/course-outline/courseid/300030010/coursename/aws-cloud-practitioner-essentials,AWS Cloud Practitioner Essentials,695,USD,\N,1 Day,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2931,936,https://www.newhorizons.com/course-outline/courseid/200007909/coursename/aws-technical-essentials,AWS Technical Essentials,695,USD,\N,1 Day,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2932,936,https://www.newhorizons.com/course-outline/courseid/200007909/coursename/aws-technical-essentials,AWS Technical Essentials,695,USD,\N,1 Day,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2933,936,https://www.newhorizons.com/course-outline/courseid/200007909/coursename/aws-technical-essentials,AWS Technical Essentials,695,USD,\N,1 Day,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2934,937,https://www.newhorizons.com/course-outline/courseid/200007919/coursename/cloud-operations-on-aws,Cloud Operations on AWS,2025,USD,\N,3 Days,\N,\N,8:00 AM,AWS,USA,/brands/aws.png
2948,943,https://www.newhorizons.com/course-outline/courseid/300030016/coursename/planning-and-designing-databases-on-aws,Planning and Designing Databases on AWS,2025,USD,\N,3 Days,\N,\N,6:30 AM,AWS,USA,/brands/aws.png
2949,943,https://www.newhorizons.com/course-outline/courseid/300030016/coursename/planning-and-designing-databases-on-aws,Planning and Designing Databases on AWS,2025,USD,\N,3 Days,\N,\N,6:30 AM,AWS,USA,/brands/aws.png
2950,944,https://www.newhorizons.com/course-outline/courseid/300201021/coursename/building-batch-data-analytics-solutions-on-aws,Building Batch Data Analytics Solutions on AWS,675,USD,\N,1 Day,\N,\N,\N,AWS,USA,/brands/aws.png
2951,945,https://www.newhorizons.com/course-outline/courseid/300201022/coursename/building-streaming-data-analytics-solutions-on-aws,Building Streaming Data Analytics Solutions on AWS,695,USD,\N,1 Day,\N,\N,\N,AWS,USA,/brands/aws.png
2952,946,https://www.newhorizons.com/course-outline/courseid/300201023/coursename/building-data-analytics-solutions-using-amazon-redshift,Building Data Analytics Solutions using Amazon Redshift,675,USD,\N,1 Day,\N,\N,\N,AWS,USA,/brands/aws.png
1419,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1420,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1421,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,12:00 PM - 7:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1422,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,12:00 PM - 7:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1423,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1424,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1425,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,12:00 PM - 7:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1426,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EDT,Microsoft,USA,/brands/microsoft.png
1427,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,\N,Microsoft,USA,/brands/microsoft.png
1428,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EST,Microsoft,USA,/brands/microsoft.png
1429,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,\N,Microsoft,USA,/brands/microsoft.png
1430,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EST,Microsoft,USA,/brands/microsoft.png
1431,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,12:00 PM - 7:00 PM EST,Microsoft,USA,/brands/microsoft.png
1432,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,12:00 PM - 7:00 PM EST,Microsoft,USA,/brands/microsoft.png
822,163,https://www.globalknowledge.com/us-en/course/91337/bgp-configuring-bgp-on-cisco-routers-v40/,BGP - Configuring BGP on Cisco Routers v4.0\nLearn to optimally deploy BGP in your network.,3695,USD,GK# 3049\nVendor# BGP v4.1,\N,\N,\N,8:30 AM - 4:30 PM EDT,CISCO,USA,/brands/cisco.png
1433,276,https://www.globalknowledge.com/us-en/course/188126/microsoft-security-operations-analyst-sc-200t00/,Microsoft Security Operations Analyst (SC-200T00)\nExclusive -\nLearn how to investigate\, respond to\, and hunt for threats using Microsoft  Sentinel\, Microsoft Defender for Cloud\, and Microsoft 365 Defender.,2595,USD,GK# 821303\nVendor# MSC-200T00,\N,\N,\N,9:00 AM - 4:00 PM EST,Microsoft,USA,/brands/microsoft.png
1434,277,https://www.globalknowledge.com/us-en/course/190959/securing-windows-server-2016/,Securing Windows Server 2016\nDiscover how you can enhance your network�s security.,2995,USD,GK# 821530\nVendor# Sec Win Srvr 16,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1435,277,https://www.globalknowledge.com/us-en/course/190959/securing-windows-server-2016/,Securing Windows Server 2016\nDiscover how you can enhance your network�s security.,2995,USD,GK# 821530\nVendor# Sec Win Srvr 16,\N,\N,\N,8:30 AM - 4:30 PM EDT,Microsoft,USA,/brands/microsoft.png
1436,277,https://www.globalknowledge.com/us-en/course/190959/securing-windows-server-2016/,Securing Windows Server 2016\nDiscover how you can enhance your network�s security.,2995,USD,GK# 821530\nVendor# Sec Win Srvr 16,\N,\N,\N,8:30 AM - 4:30 PM EST,Microsoft,USA,/brands/microsoft.png
